apt_id,amenity_name,amenity_description
m1ck03l,Unique Features,"['1st Floor', '2nd Floor', '3rd Floor', '4th Floor', 'Above Standard Celling Height', 'ADA Compliant', 'BBQ/Picnic Area', 'Ceiling Fan', 'Disposal', 'Efficient Appliances', 'Fire Sprinklers', 'Heat Individual-Electric', 'Large Closets', 'Nest Thermostat', 'Off Street Parking', 'Outside Storage', 'Premium View', 'Semi-Private Entry', 'Soccer Court', 'Spanish Speaking Staff', 'Tub and shower Enclosures-Untized Fiberglass', 'Upgraded Flooring', 'USB Outlet', 'White Appliances']"
m1ck03l,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: All aggressive breeds per steadfast policy Comments: $250 Pet Fee $25 Monthly Pet Rent', '100 lb Weight Limit', '2 Pet Limit']"
m1ck03l,Parking,"['Surface Lot, Covered and Other', 'Garage', 'Private garages with remotes available.']"
m1ck03l,Property Information,"['Built in 2000', '464 Units/4 Stories']"
m1ck03l,Lease Length,['None']
m1ck03l,Services,"['Package Service', 'Laundry Facilities', 'Maintenance on site', '24 Hour Availability']"
m1ck03l,Interior,['Business Center']
m1ck03l,Outdoor Space,"['Gated', 'Balcony']"
m1ck03l,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Volleyball Court']"
m1ck03l,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Cable Ready', 'Fireplace']"
m1ck03l,Kitchen,"['Dishwasher', 'Stainless Steel Appliances', 'Microwave', 'Refrigerator', 'Instant Hot Water']"
m1ck03l,Living Space,"['Carpet', 'Vaulted Ceiling']"
m1ck03l,Security,['Property Manager on Site']
z6jgtbz,Unique Features,"['Breakfast & Conversation Bars', 'Ceiling Fan', 'Close to Chattahoochee Nature Preserve', 'Dog Park', 'Large Closets', 'Lush Nature Views', 'Pet Friendly (Breed Restrictions Apply)', 'Preferred Employer Program', 'Top Ranked Schools']"
z6jgtbz,Pet Policy,"['Dogs and Cats Allowed', 'Comments: Breed restrictions apply. Pet rent is per pet. $400 non-refundable fee for the first pet, $200 fee for the second pet. See agent for details. $10 Monthly Pet Rent', '$400 Fee', '2 Pet Limit']"
z6jgtbz,Parking,"['Surface Lot', '1 space; Assigned Parking.', 'Garage: $175', '1 space; Assigned Parking.']"
z6jgtbz,Property Information,"['Built in 1989', '242 Units/3 Stories']"
z6jgtbz,Lease Length,"['3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14']"
z6jgtbz,Services,"['Package Service', 'Maintenance on site', 'Recycling', 'Pet Play Area', 'Car Wash Area']"
z6jgtbz,Interior,"['Business Center', 'Clubhouse', 'Storage Space']"
z6jgtbz,Outdoor Space,"['Gated', 'Grill', 'Picnic Area', 'Patio']"
z6jgtbz,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Tennis Court']"
z6jgtbz,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Trash Compactor', 'Fireplace']"
z6jgtbz,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator']"
z6jgtbz,Living Space,"['Sunroom', 'Views', 'Walk-In Closets']"
z6jgtbz,Security,['Property Manager on Site']
ll9twef,Unique Features,"['2"" Faux Wood Blinds', 'Auto Detailing Bay', 'Black Appliances', 'Brushed Nickel Fixtures', 'Built-In Computer Desk', 'Cable TV Outlet', 'Custom Chocolate Wood Cabinetry', 'Direct Access Garages*', 'Disposal', 'Dog Park', 'Energy Efficient Digital Thermostats', 'Garden Soaking Tubs*', 'Large Closets', 'Private Driveways*', 'Richly Landscaped Grounds', 'View', 'Wheelchair Access']"
ll9twef,Pet Policy,"['Dogs and Cats Allowed', 'Comments: One (1) Pet: $500 Pet Deposit with $100 Refundable, $10/month Pet Rent; Two (2) Pets: $600 Pet Fee with $100 Refundable, $15/month Pet Rent. Combined/total weight exceeding 40lbs are restricted to ground floor units. No aggressive breeds. Inquire ... $600 Deposit', '$15 Monthly Pet Rent', '2 Pet Limit']"
ll9twef,Parking,"['Surface Lot', '1 space.', 'Garage: $150', '1 space.']"
ll9twef,Property Information,"['Built in 2011', '296 Units/3 Stories']"
ll9twef,Lease Length,['None']
ll9twef,Services,"['Package Service', 'Maintenance on site']"
ll9twef,Interior,"['Business Center', 'Clubhouse']"
ll9twef,Outdoor Space,"['Gated', 'Sundeck', 'Grill', 'Balcony']"
ll9twef,Fitness & Recreation,"['Fitness Center', 'Pool']"
ll9twef,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Ceiling Fans', 'Smoke Free']"
ll9twef,Kitchen,"['Dishwasher', 'Kitchen', 'Microwave', 'Refrigerator']"
ll9twef,Living Space,"['Carpet', 'Recreation Room', 'Crown Molding', 'Walk-In Closets']"
ll9twef,Security,"['Property Manager on Site', 'Security System']"
4z4ev9k,Unique Features,"['9Ft Ceilings', 'All-electric Appliances', 'Bark Park', 'Beautiful Landscaping', 'Cable Available', 'Ceiling Fan*', 'Copy & Fax Services', 'Corporate Housing Available', 'Disability Access', 'Disposal', 'Easy Access to Shopping', 'Extra Storage', 'Furnished Apartments Available*', 'Furnished Available*', 'Garden Tubs*', 'Gated Entry', 'Library (Rooms)', 'Mini Blinds', 'Onsite Courtesy Officer', 'Pet Waste Stations', 'Picnic Area Barbeque', 'Public Parks Nearby', 'Short-term Leasing Available', 'Tile Entry', 'Upgraded Apartments Available', 'Views Available']"
4z4ev9k,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Pit Bulls Comments: For two pets $30 Monthly Pet Rent', '$650 Fee', '1 Pet Limit']"
4z4ev9k,Parking,"['Surface Lot', '1 space.', 'Garage: $175', '24 spaces.']"
4z4ev9k,Property Information,"['Built in 2000', '292 Units/4 Stories']"
4z4ev9k,Lease Length,['None']
4z4ev9k,Services,"['Community-Wide WiFi', 'Wi-Fi at Pool and Clubhouse', 'Laundry Facilities', 'Maintenance on site', 'Laundry Service', 'Online Services', 'Pet Play Area', 'Car Wash Area']"
4z4ev9k,Interior,"['Business Center', 'Clubhouse', 'Breakfast/Coffee Concierge', 'Corporate Suites']"
4z4ev9k,Outdoor Space,"['Gated', 'Grill', 'Picnic Area', 'Lake Access', 'Balcony', 'Grill']"
4z4ev9k,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Tennis Court']"
4z4ev9k,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Smoke Free', 'Cable Ready', 'Storage Units', 'Tub/Shower', 'Fireplace', 'Wheelchair Accessible (Rooms)']"
4z4ev9k,Kitchen,"['Dishwasher', 'Disposal', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Range', 'Refrigerator', 'Breakfast Nook']"
4z4ev9k,Living Space,"['Hardwood Floors', 'Carpet', 'Tile Floors', 'Dining Room', 'Crown Molding', 'Vaulted Ceiling', 'Walk-In Closets', 'Window Coverings']"
4z4ev9k,Security,"['Property Manager on Site', 'Security System']"
d0lrjpj,Unique Features,"['Ceiling Fan', 'Disposal', 'Minutes from Hartsfield Airport and Downtown']"
d0lrjpj,Pet Policy,"['Dogs and Cats Allowed', 'Comments: Only two (2) of the following are allowed per apartment: cats, dogs, birds and fish. No fee/deposit for birds or fish is required. Max. twenty (20) gallon fish tank is allowed in first floor apartments only with proof of Renter’s insurance. No exo... $200 Deposit', '$300 Fee', '60 lb Weight Limit', '2 Pet Limit']"
d0lrjpj,Parking,"['Surface Lot', '1 space.', 'Other']"
d0lrjpj,Property Information,"['Built in 1990', 'Renovated in Jan 2015', '166 Units/2 Stories']"
d0lrjpj,Lease Length,['None']
d0lrjpj,Services,"['Package Service', 'Laundry Facilities']"
d0lrjpj,Fitness & Recreation,"['Pool', 'Tennis Court']"
d0lrjpj,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Cable Ready', 'Fireplace']"
d0lrjpj,Kitchen,"['Dishwasher', 'Kitchen', 'Refrigerator']"
d0lrjpj,Living Space,['Carpet']
d0lrjpj,Outdoor Space,['Balcony']
2tjdzzb,Unique Features,"['9-Acre Recreation Facility with Nature Trails', 'BBQ/Picnic Area', 'Beautiful Forest Setting', 'Cable/Satellite', 'Car Care Center', 'Close to Walking Jogging and Biking Paths', 'Creek, Swings & Benches', 'Dog Park', 'Extensively Landscaped Lawns and Courtyards', 'Extra Storage*', 'Individual Climate Control', 'Non-Smoking Community', 'Online Payments Available', 'Triple Pane Windows and French Doors*', 'Vaulted Trey Ceilings*', 'Walk In/Large Closets', 'Wheelchair Access*']"
2tjdzzb,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: Breed Restrictions apply. Pit Bull, Staffordshire Bull Terrier (American/English); Rottweiler; Doberman Pinscher; Chow; German Shepard; Mastiff (Bull or Cane Corso); Malamute; Husky; Presa Canario; American Bull Dog; Great Dane; Akita; Wolf Hybrid and any hybrids, combinations or mixes of the above. Comments: Fees and deposits are per pet. $200 Deposit', '$15 Monthly Pet Rent', '$200 Fee', '65 lb Weight Limit', '2 Pet Limit']"
2tjdzzb,Parking,"['Surface Lot and Other', 'Street', 'Parking Available', 'Garage: $100', 'Assigned Parking. Detached garages available']"
2tjdzzb,Property Information,"['Built in 1994', '415 Units/4 Stories']"
2tjdzzb,Lease Length,"['2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15']"
2tjdzzb,Services,"['24 Hour Availability', 'Public Transportation']"
2tjdzzb,Interior,"['Business Center', 'Clubhouse']"
2tjdzzb,Outdoor Space,"['Gated', 'Sundeck', 'Balcony', 'Patio']"
2tjdzzb,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Basketball Court', 'Tennis Court', 'Volleyball Court']"
2tjdzzb,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Fireplace']"
2tjdzzb,Kitchen,"['Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Range']"
2tjdzzb,Living Space,"['Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Walk-In Closets', 'Window Coverings']"
t89hds8,Unique Features,"['Dog Park', 'Playgrounds']"
t89hds8,Pet Policy,"['Pets Negotiable', 'Dogs Allowed:', 'Restrictions: Please call for breed restrictions. $200 Deposit', '$10 Monthly Pet Rent', '2 Pet Limit', 'Cats Allowed', '$200 Deposit', '$10 Monthly Pet Rent', '2 Pet Limit']"
t89hds8,Parking,['Surface Lot']
t89hds8,Property Information,"['Built in 1993', '152 Units/2 Stories']"
t89hds8,Lease Length,['12 Months']
t89hds8,Services,"['Wi-Fi at Pool and Clubhouse', 'Laundry Facilities', 'Maintenance on site', '24 Hour Availability', 'Planned Social Activities', 'Pet Play Area']"
t89hds8,Interior,"['Clubhouse', 'Storage Space']"
t89hds8,Outdoor Space,"['Sundeck', 'Grill', 'Picnic Area', 'Balcony', 'Patio', 'Grill']"
t89hds8,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground']"
t89hds8,Features,"['Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Tub/Shower', 'Wheelchair Accessible (Rooms)']"
t89hds8,Kitchen,"['Dishwasher', 'Granite Countertops', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Instant Hot Water']"
t89hds8,Living Space,"['Hardwood Floors', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Walk-In Closets']"
elrvl0n,Unique Features,"['1, 2, & 3 Bedroom Apartment Homes', '24-Hour Emergency Maintenance', 'Detached Garages and Storage Available']"
elrvl0n,Pet Policy,"['Dogs Allowed:', 'Restrictions: Breed restrictions may apply $25 Monthly Pet Rent', '$300 Fee', '2 Pet Limit', 'Cats Allowed', '$25 Monthly Pet Rent', '$300 Fee', '2 Pet Limit']"
elrvl0n,Parking,"['Surface Lot', '1 space.', 'Garage: $125', '1 space; Assigned Parking. Detach']"
elrvl0n,Property Information,"['Built in 2004', '240 Units/3 Stories']"
elrvl0n,Lease Length,['12 month']
elrvl0n,Services,"['Package Service', 'Wi-Fi at Pool and Clubhouse', 'Laundry Facilities', 'Laundry Service', 'Car Wash Area']"
elrvl0n,Interior,"['Business Center', 'Clubhouse', 'Storage Space']"
elrvl0n,Outdoor Space,"['Gated', 'Sundeck', 'Grill', 'Picnic Area', 'Balcony', 'Patio', 'Grill']"
elrvl0n,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Tennis Court', 'Media Center/Movie Theatre']"
elrvl0n,Features,"['High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer - In Unit', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Storage Units', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)']"
elrvl0n,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Instant Hot Water']"
elrvl0n,Living Space,"['Hardwood Floors', 'Carpet', 'Tile Floors', 'Dining Room', 'Family Room', 'Crown Molding', 'Vaulted Ceiling', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms']"
elrvl0n,Security,"['Controlled Access', 'Property Manager on Site', 'Security System']"
9eq5ww5,Pet Policy,"['Dogs Allowed:', 'Restrictions: Breed Restrictions May Apply from “no aggressive” Comments: <25lbs. Pet Weight Limit $400 Deposit', '$25 Monthly Pet Rent', '25 lb Weight Limit', '2 Pet Limit', 'Cats Allowed', '$400 Deposit', '$25 Monthly Pet Rent', '25 lb Weight Limit', '2 Pet Limit']"
9eq5ww5,Parking,"['Surface Lot', '1 space.']"
9eq5ww5,Property Information,"['Built in 1971', '276 Units/3 Stories']"
9eq5ww5,Lease Length,['2 - 14 Month Leases']
9eq5ww5,Services,"['Maintenance on site', 'Planned Social Activities']"
9eq5ww5,Interior,"['Clubhouse', 'Lounge', 'Multi Use Room']"
9eq5ww5,Outdoor Space,"['Gated', 'Fenced Lot', 'Grill', 'Picnic Area', 'Balcony', 'Patio', 'Yard', 'Grill']"
9eq5ww5,Fitness & Recreation,"['Fitness Center', 'Pool', 'Playground', 'Gameroom']"
9eq5ww5,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Storage Units', 'Tub/Shower', 'Fireplace']"
9eq5ww5,Kitchen,"['Dishwasher', 'Disposal', 'Pantry', 'Eat-in Kitchen', 'Kitchen', 'Oven', 'Range', 'Refrigerator']"
9eq5ww5,Living Space,"['Carpet', 'Vinyl Flooring', 'Dining Room', 'Family Room', 'Views', 'Walk-In Closets', 'Linen Closet']"
9eq5ww5,Security,"['Controlled Access', 'Property Manager on Site']"
344tqfe,Pet Policy,"['Dogs Allowed:', 'Restrictions: Breed Restriction Comments: No limit no monthly rent $300 Fee', '2 Pet Limit', 'Cats Allowed', '$300 Fee', '2 Pet Limit']"
344tqfe,Parking,"['Surface Lot', '1 space.']"
344tqfe,Property Information,"['Built in 1990', '184 Units/2 Stories']"
344tqfe,Lease Length,['12 months']
344tqfe,Services,['Laundry Facilities']
344tqfe,Outdoor Space,"['Sundeck', 'Courtyard', 'Grill', 'Picnic Area', 'Balcony', 'Patio']"
344tqfe,Fitness & Recreation,"['Fitness Center', 'Pool', 'Tennis Court']"
344tqfe,Student Features,"['Individual Locking Bedrooms', 'Private Bathroom', 'Roommate Matching']"
344tqfe,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Storage Units']"
344tqfe,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Kitchen', 'Oven', 'Refrigerator']"
344tqfe,Living Space,"['Carpet', 'Vinyl Flooring', 'Dining Room', 'Sunroom', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows']"
5edt0en,Unique Features,"[""8' and 9' Ceilings"", 'Clothes Care Center', 'Community Center', 'Garden Tubs In Some', 'Gazebo', 'Large Breeds Allowed', 'Locker Rooms', 'Outdoor Jacuzzi', 'Private Screened Porches', 'Sun Dash Tanning Beds', '""']"
5edt0en,Pet Policy,"['Dogs Allowed:', 'Restrictions: $300 non-refundable pet fee per pet. $15 rent per month for each pet. Ask about breed restrictions. $15 Monthly Pet Rent', '$300 Fee', '100 lb Weight Limit', '3 Pet Limit', 'Cats Allowed:', 'Restrictions: $300 non-refundable pet fee per pet. $15 rent per month for each pet. Ask about breed restrictions. $15 Monthly Pet Rent', '$300 Fee', '50 lb Weight Limit', '3 Pet Limit']"
5edt0en,Parking,"['Surface Lot', 'Parking Available']"
5edt0en,Property Information,"['Built in 2005', '350 Units/2 Stories', 'Furnished']"
5edt0en,Services,"['Wi-Fi at Pool and Clubhouse', 'Maintenance on site', 'Furnished Units Available', 'Trash Pickup - Door to Door', 'Recycling', 'Grocery Service', 'Pet Play Area', 'Car Wash Area']"
5edt0en,Interior,"['Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Tanning Salon']"
5edt0en,Outdoor Space,"['Sundeck', 'Grill', 'Balcony', 'Patio', 'Porch', 'Yard', 'Lawn', 'Grill']"
5edt0en,Fitness & Recreation,"['Fitness Center', 'Sauna', 'Spa', 'Pool', 'Playground', 'Basketball Court', 'Tennis Court']"
5edt0en,Features,"['High Speed Internet Access', 'Washer/Dryer Hookup', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Smoke Free', 'Cable Ready', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Framed Mirrors']"
5edt0en,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator']"
5edt0en,Living Space,"['Hardwood Floors', 'Carpet', 'Tile Floors', 'Vinyl Flooring', 'Dining Room', 'Office', 'Den', 'Attic', 'Crown Molding', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Double Pane Windows', 'Window Coverings']"
5edt0en,Security,"['Property Manager on Site', 'Security System']"
xx9e37p,Unique Features,"['Accept Credit Card Payment', 'Ceiling Fan', 'Located on Fort Stewart Army base', 'Running trails']"
xx9e37p,Pet Policy,"['Dogs and Cats Allowed:', 'Restrictions: No pet deposit Breed Restrictions apply - call for details. No weight limit / 2 pet max. Comments: No Weight Limit Restriction $150 Fee', '2 Pet Limit', 'Birds and Fish Allowed']"
xx9e37p,Parking,"['Surface Lot', '1 space.']"
xx9e37p,Property Information,"['Built in 2008', '334 Units/2 Stories']"
xx9e37p,Lease Length,"['6, 12 month lease']"
xx9e37p,Services,"['Package Service', 'Wi-Fi at Pool and Clubhouse', 'Maintenance on site', 'Doorman', 'Recycling', 'Car Wash Area']"
xx9e37p,Interior,"['Business Center', 'Clubhouse', 'Lounge', 'Storage Space']"
xx9e37p,Outdoor Space,"['Sundeck', 'Grill', 'Picnic Area', 'Balcony', 'Lawn', 'Grill']"
xx9e37p,Fitness & Recreation,"['Fitness Center', 'Pool', 'Bike Storage', 'Basketball Court', 'Volleyball Court', 'Walking/Biking Trails']"
xx9e37p,Features,"['High Speed Internet Access', 'Washer/Dryer - In Unit', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Units', 'Tub/Shower', 'Wheelchair Accessible (Rooms)']"
xx9e37p,Kitchen,"['Dishwasher', 'Disposal', 'Ice Maker', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Breakfast Nook']"
xx9e37p,Living Space,"['Hardwood Floors', 'Carpet', 'Dining Room', 'Vaulted Ceiling', 'Walk-In Closets', 'Linen Closet', 'Window Coverings']"
xx9e37p,Security,"['Controlled Access', 'Property Manager on Site', 'Concierge']"
l1bmrbg,Unique Features,"['Chair Railing', 'Computer Niche', 'Crowne Molding', 'Garden Tub', 'Raised Cabinets in Maple']"
l1bmrbg,Pet Policy,"['Dogs Allowed:', 'Restrictions: $10 monthly rent, per pet. Inquire for breed restriction list. Comments: Breed Restricted $10 Monthly Pet Rent', '$300 Fee', '65 lb Weight Limit', '2 Pet Limit', 'Cats Allowed:', 'Restrictions: $10 monthly rent, per pet. Inquire for breed restriction list. $10 Monthly Pet Rent', '$300 Fee', '65 lb Weight Limit', '2 Pet Limit']"
l1bmrbg,Parking,"['Garage', '16 spaces. $125 per garage and $95 storage area. Free open parking lot.']"
l1bmrbg,Property Information,"['Built in 2003', '264 Units/4 Stories']"
